,date,country,cases
97375,2020-02-23,RO115,
97376,2020-03-01,RO115,
97377,2020-03-08,RO115,
97378,2020-03-15,RO115,
97379,2020-03-22,RO115,
97380,2020-03-29,RO115,
97381,2020-04-05,RO115,
97382,2020-04-12,RO115,
97383,2020-04-19,RO115,4.0
97384,2020-04-26,RO115,10.0
97385,2020-05-03,RO115,3.0
97386,2020-05-10,RO115,1.0
97387,2020-05-17,RO115,1.0
97388,2020-05-24,RO115,4.0
97389,2020-05-31,RO115,0.0
97390,2020-06-07,RO115,1.0
97391,2020-06-14,RO115,2.0
97392,2020-06-21,RO115,9.0
97393,2020-06-28,RO115,3.0
97394,2020-07-05,RO115,4.0
97395,2020-07-12,RO115,2.0
97396,2020-07-19,RO115,2.0
97397,2020-07-26,RO115,9.0
97398,2020-08-02,RO115,19.0
97399,2020-08-09,RO115,17.0
97400,2020-08-16,RO115,45.0
97401,2020-08-23,RO115,74.0
97402,2020-08-30,RO115,46.0
97403,2020-09-06,RO115,71.0
97404,2020-09-13,RO115,78.0
97405,2020-09-20,RO115,94.0
97406,2020-09-27,RO115,114.0
97407,2020-10-04,RO115,143.0
97408,2020-10-11,RO115,136.0
97409,2020-10-18,RO115,243.0
97410,2020-10-25,RO115,251.0
97411,2020-11-01,RO115,469.0
97412,2020-11-08,RO115,679.0
97413,2020-11-15,RO115,1269.0
97414,2020-11-22,RO115,955.0
97415,2020-11-29,RO115,788.0
97416,2020-12-06,RO115,469.0
97417,2020-12-13,RO115,376.0
97418,2020-12-20,RO115,247.0
97419,2020-12-27,RO115,159.0
97420,2021-01-03,RO115,239.0
97421,2021-01-10,RO115,310.0
97422,2021-01-17,RO115,365.0
97423,2021-01-24,RO115,327.0
97424,2021-01-31,RO115,351.0
97425,2021-02-07,RO115,350.0
97426,2021-02-14,RO115,322.0
97427,2021-02-21,RO115,356.0
97428,2021-02-28,RO115,392.0
97429,2021-03-07,RO115,451.0
97430,2021-03-14,RO115,451.0
97431,2021-03-21,RO115,463.0
97432,2021-03-28,RO115,431.0
97433,2021-04-04,RO115,375.0
97434,2021-04-11,RO115,271.0
97435,2021-04-18,RO115,263.0
97436,2021-04-25,RO115,173.0
97437,2021-05-02,RO115,91.0
97438,2021-05-09,RO115,58.0
97439,2021-05-16,RO115,48.0
97440,2021-05-23,RO115,33.0
97441,2021-05-30,RO115,13.0
97442,2021-06-06,RO115,13.0
97443,2021-06-13,RO115,5.0
97444,2021-06-20,RO115,12.0
97445,2021-06-27,RO115,9.0
97446,2021-07-04,RO115,6.0
97447,2021-07-11,RO115,12.0
97448,2021-07-18,RO115,16.0
97449,2021-07-25,RO115,15.0
97450,2021-08-01,RO115,23.0
97451,2021-08-08,RO115,18.0
97452,2021-08-15,RO115,32.0
97453,2021-08-22,RO115,56.0
97454,2021-08-29,RO115,152.0
97455,2021-09-05,RO115,442.0
97456,2021-09-12,RO115,568.0
97457,2021-09-19,RO115,621.0
97458,2021-09-26,RO115,747.0
97459,2021-10-03,RO115,544.0
97460,2021-10-10,RO115,798.0
97461,2021-10-17,RO115,670.0
97462,2021-10-24,RO115,633.0
97463,2021-10-31,RO115,730.0
97464,2021-11-07,RO115,634.0
97465,2021-11-14,RO115,406.0
97466,2021-11-21,RO115,206.0
97467,2021-11-28,RO115,163.0
97468,2021-12-05,RO115,120.0
97469,2021-12-12,RO115,119.0
97470,2021-12-19,RO115,152.0
97471,2021-12-26,RO115,59.0
97472,2022-01-02,RO115,63.0
97473,2022-01-09,RO115,366.0
97474,2022-01-16,RO115,
97475,2022-01-23,RO115,
97476,2022-01-30,RO115,
97477,2020-01-19,RO116,
97478,2020-01-26,RO116,
97479,2020-02-02,RO116,
97480,2020-02-09,RO116,
97481,2020-02-16,RO116,
97482,2020-02-23,RO116,
97483,2020-03-01,RO116,
97484,2020-03-08,RO116,
97485,2020-03-15,RO116,
97486,2020-03-22,RO116,
97487,2020-03-29,RO116,
97488,2020-04-05,RO116,
97489,2020-04-12,RO116,
97490,2020-04-19,RO116,1.0
97491,2020-04-26,RO116,10.0
97492,2020-05-03,RO116,10.0
97493,2020-05-10,RO116,10.0
97494,2020-05-17,RO116,25.0
97495,2020-05-24,RO116,10.0
97496,2020-05-31,RO116,8.0
97497,2020-06-07,RO116,6.0
97498,2020-06-14,RO116,8.0
97499,2020-06-21,RO116,4.0
97500,2020-06-28,RO116,7.0
97501,2020-07-05,RO116,2.0
97502,2020-07-12,RO116,1.0
97503,2020-07-19,RO116,6.0
97504,2020-07-26,RO116,29.0
97505,2020-08-02,RO116,32.0
97506,2020-08-09,RO116,40.0
97507,2020-08-16,RO116,36.0
97508,2020-08-23,RO116,55.0
97509,2020-08-30,RO116,51.0
97510,2020-09-06,RO116,62.0
97511,2020-09-13,RO116,67.0
97512,2020-09-20,RO116,90.0
97513,2020-09-27,RO116,83.0
97514,2020-10-04,RO116,135.0
97515,2020-10-11,RO116,305.0
97516,2020-10-18,RO116,356.0
97517,2020-10-25,RO116,626.0
97518,2020-11-01,RO116,896.0
97519,2020-11-08,RO116,976.0
97520,2020-11-15,RO116,692.0
97521,2020-11-22,RO116,508.0
97522,2020-11-29,RO116,365.0
97523,2020-12-06,RO116,154.0
97524,2020-12-13,RO116,190.0
97525,2020-12-20,RO116,131.0
97526,2020-12-27,RO116,95.0
97527,2021-01-03,RO116,157.0
97528,2021-01-10,RO116,249.0
97529,2021-01-17,RO116,209.0
97530,2021-01-24,RO116,257.0
97531,2021-01-31,RO116,213.0
97532,2021-02-07,RO116,203.0
97533,2021-02-14,RO116,186.0
97534,2021-02-21,RO116,175.0
97535,2021-02-28,RO116,282.0
97536,2021-03-07,RO116,358.0
97537,2021-03-14,RO116,418.0
97538,2021-03-21,RO116,393.0
97539,2021-03-28,RO116,368.0
97540,2021-04-04,RO116,299.0
97541,2021-04-11,RO116,305.0
97542,2021-04-18,RO116,216.0
97543,2021-04-25,RO116,200.0
97544,2021-05-02,RO116,119.0
97545,2021-05-09,RO116,100.0
97546,2021-05-16,RO116,65.0
97547,2021-05-23,RO116,31.0
97548,2021-05-30,RO116,18.0
97549,2021-06-06,RO116,11.0
97550,2021-06-13,RO116,10.0
97551,2021-06-20,RO116,2.0
97552,2021-06-27,RO116,3.0
97553,2021-07-04,RO116,3.0
97554,2021-07-11,RO116,1.0
97555,2021-07-18,RO116,1.0
97556,2021-07-25,RO116,4.0
97557,2021-08-01,RO116,4.0
97558,2021-08-08,RO116,2.0
97559,2021-08-15,RO116,1.0
97560,2021-08-22,RO116,15.0
97561,2021-08-29,RO116,20.0
97562,2021-09-05,RO116,78.0
97563,2021-09-12,RO116,168.0
97564,2021-09-19,RO116,268.0
97565,2021-09-26,RO116,469.0
97566,2021-10-03,RO116,728.0
97567,2021-10-10,RO116,1007.0
97568,2021-10-17,RO116,818.0
97569,2021-10-24,RO116,985.0
97570,2021-10-31,RO116,778.0
97571,2021-11-07,RO116,643.0
97572,2021-11-14,RO116,394.0
97573,2021-11-21,RO116,174.0
97574,2021-11-28,RO116,123.0
97575,2021-12-05,RO116,85.0
97576,2021-12-12,RO116,63.0
97577,2021-12-19,RO116,44.0
97578,2021-12-26,RO116,27.0
97579,2022-01-02,RO116,54.0
97580,2022-01-09,RO116,156.0
97581,2022-01-16,RO116,
97582,2022-01-23,RO116,
97583,2022-01-30,RO116,
97584,2020-01-19,RO121,
97585,2020-01-26,RO121,
97586,2020-02-02,RO121,
97587,2020-02-09,RO121,
97588,2020-02-16,RO121,
97589,2020-02-23,RO121,
97590,2020-03-01,RO121,
97591,2020-03-08,RO121,
97592,2020-03-15,RO121,
97593,2020-03-22,RO121,
97594,2020-03-29,RO121,
97595,2020-04-05,RO121,
97596,2020-04-12,RO121,
97597,2020-04-19,RO121,14.0
97598,2020-04-26,RO121,12.0
97599,2020-05-03,RO121,47.0
97600,2020-05-10,RO121,29.0
97601,2020-05-17,RO121,32.0
97602,2020-05-24,RO121,53.0
97603,2020-05-31,RO121,64.0
97604,2020-06-07,RO121,19.0
97605,2020-06-14,RO121,11.0
97606,2020-06-21,RO121,7.0
97607,2020-06-28,RO121,16.0
97608,2020-07-05,RO121,32.0
97609,2020-07-12,RO121,26.0
97610,2020-07-19,RO121,68.0
97611,2020-07-26,RO121,116.0
97612,2020-08-02,RO121,77.0
97613,2020-08-09,RO121,59.0
97614,2020-08-16,RO121,84.0
97615,2020-08-23,RO121,101.0
97616,2020-08-30,RO121,99.0
97617,2020-09-06,RO121,101.0
97618,2020-09-13,RO121,149.0
97619,2020-09-20,RO121,153.0
97620,2020-09-27,RO121,203.0
97621,2020-10-04,RO121,312.0
97622,2020-10-11,RO121,563.0
97623,2020-10-18,RO121,815.0
97624,2020-10-25,RO121,770.0
97625,2020-11-01,RO121,1064.0
97626,2020-11-08,RO121,1231.0
97627,2020-11-15,RO121,1348.0
97628,2020-11-22,RO121,1168.0
97629,2020-11-29,RO121,907.0
97630,2020-12-06,RO121,682.0
97631,2020-12-13,RO121,640.0
97632,2020-12-20,RO121,487.0
97633,2020-12-27,RO121,339.0
97634,2021-01-03,RO121,308.0
97635,2021-01-10,RO121,474.0
97636,2021-01-17,RO121,355.0
97637,2021-01-24,RO121,332.0
97638,2021-01-31,RO121,325.0
97639,2021-02-07,RO121,428.0
97640,2021-02-14,RO121,406.0
97641,2021-02-21,RO121,474.0
97642,2021-02-28,RO121,417.0
97643,2021-03-07,RO121,476.0
97644,2021-03-14,RO121,624.0
97645,2021-03-21,RO121,668.0
97646,2021-03-28,RO121,714.0
97647,2021-04-04,RO121,727.0
97648,2021-04-11,RO121,661.0
97649,2021-04-18,RO121,465.0
97650,2021-04-25,RO121,367.0
97651,2021-05-02,RO121,307.0
97652,2021-05-09,RO121,259.0
97653,2021-05-16,RO121,174.0
97654,2021-05-23,RO121,132.0
97655,2021-05-30,RO121,54.0
97656,2021-06-06,RO121,43.0
97657,2021-06-13,RO121,38.0
97658,2021-06-20,RO121,8.0
97659,2021-06-27,RO121,5.0
97660,2021-07-04,RO121,4.0
97661,2021-07-11,RO121,1.0
97662,2021-07-18,RO121,4.0
97663,2021-07-25,RO121,7.0
97664,2021-08-01,RO121,11.0
97665,2021-08-08,RO121,17.0
97666,2021-08-15,RO121,14.0
97667,2021-08-22,RO121,20.0
97668,2021-08-29,RO121,59.0
97669,2021-09-05,RO121,73.0
97670,2021-09-12,RO121,183.0
97671,2021-09-19,RO121,350.0
97672,2021-09-26,RO121,589.0
97673,2021-10-03,RO121,896.0
97674,2021-10-10,RO121,1537.0
97675,2021-10-17,RO121,1839.0
97676,2021-10-24,RO121,2085.0
97677,2021-10-31,RO121,1807.0
97678,2021-11-07,RO121,1263.0
97679,2021-11-14,RO121,799.0
97680,2021-11-21,RO121,432.0
97681,2021-11-28,RO121,328.0
97682,2021-12-05,RO121,205.0
97683,2021-12-12,RO121,154.0
97684,2021-12-19,RO121,151.0
97685,2021-12-26,RO121,67.0
97686,2022-01-02,RO121,74.0
97687,2022-01-09,RO121,262.0
97688,2022-01-16,RO121,
97689,2022-01-23,RO121,
97690,2022-01-30,RO121,
97691,2020-01-19,RO122,
97692,2020-01-26,RO122,
97693,2020-02-02,RO122,
97694,2020-02-09,RO122,
97695,2020-02-16,RO122,
97696,2020-02-23,RO122,
97697,2020-03-01,RO122,
97698,2020-03-08,RO122,
97699,2020-03-15,RO122,
97700,2020-03-22,RO122,
97701,2020-03-29,RO122,
97702,2020-04-05,RO122,
97703,2020-04-12,RO122,
97704,2020-04-19,RO122,29.0
97705,2020-04-26,RO122,81.0
97706,2020-05-03,RO122,93.0
97707,2020-05-10,RO122,85.0
97708,2020-05-17,RO122,42.0
97709,2020-05-24,RO122,69.0
97710,2020-05-31,RO122,65.0
97711,2020-06-07,RO122,87.0
97712,2020-06-14,RO122,185.0
97713,2020-06-21,RO122,193.0
97714,2020-06-28,RO122,194.0
97715,2020-07-05,RO122,285.0
97716,2020-07-12,RO122,303.0
97717,2020-07-19,RO122,331.0
97718,2020-07-26,RO122,375.0
97719,2020-08-02,RO122,494.0
97720,2020-08-09,RO122,442.0
97721,2020-08-16,RO122,293.0
97722,2020-08-23,RO122,291.0
97723,2020-08-30,RO122,329.0
97724,2020-09-06,RO122,298.0
97725,2020-09-13,RO122,301.0
97726,2020-09-20,RO122,351.0
97727,2020-09-27,RO122,387.0
97728,2020-10-04,RO122,480.0
97729,2020-10-11,RO122,564.0
97730,2020-10-18,RO122,840.0
97731,2020-10-25,RO122,904.0
97732,2020-11-01,RO122,1080.0
97733,2020-11-08,RO122,2012.0
97734,2020-11-15,RO122,2615.0
97735,2020-11-22,RO122,2307.0
97736,2020-11-29,RO122,2273.0
97737,2020-12-06,RO122,1579.0
97738,2020-12-13,RO122,1729.0
97739,2020-12-20,RO122,1522.0
97740,2020-12-27,RO122,826.0
97741,2021-01-03,RO122,860.0
97742,2021-01-10,RO122,975.0
97743,2021-01-17,RO122,836.0
97744,2021-01-24,RO122,732.0
97745,2021-01-31,RO122,781.0
97746,2021-02-07,RO122,667.0
97747,2021-02-14,RO122,865.0
97748,2021-02-21,RO122,807.0
97749,2021-02-28,RO122,1032.0
97750,2021-03-07,RO122,1257.0
97751,2021-03-14,RO122,1453.0
97752,2021-03-21,RO122,1596.0
97753,2021-03-28,RO122,1710.0
97754,2021-04-04,RO122,1608.0
97755,2021-04-11,RO122,1282.0
97756,2021-04-18,RO122,855.0
97757,2021-04-25,RO122,533.0
97758,2021-05-02,RO122,415.0
97759,2021-05-09,RO122,300.0
97760,2021-05-16,RO122,175.0
97761,2021-05-23,RO122,143.0
97762,2021-05-30,RO122,102.0
97763,2021-06-06,RO122,42.0
97764,2021-06-13,RO122,23.0
97765,2021-06-20,RO122,7.0
97766,2021-06-27,RO122,2.0
97767,2021-07-04,RO122,7.0
97768,2021-07-11,RO122,9.0
97769,2021-07-18,RO122,3.0
97770,2021-07-25,RO122,9.0
97771,2021-08-01,RO122,16.0
97772,2021-08-08,RO122,18.0
97773,2021-08-15,RO122,43.0
97774,2021-08-22,RO122,109.0
97775,2021-08-29,RO122,111.0
97776,2021-09-05,RO122,146.0
97777,2021-09-12,RO122,341.0
97778,2021-09-19,RO122,520.0
97779,2021-09-26,RO122,1048.0
97780,2021-10-03,RO122,1421.0
97781,2021-10-10,RO122,2530.0
97782,2021-10-17,RO122,2931.0
97783,2021-10-24,RO122,3708.0
97784,2021-10-31,RO122,3208.0
97785,2021-11-07,RO122,2507.0
97786,2021-11-14,RO122,1666.0
97787,2021-11-21,RO122,1057.0
97788,2021-11-28,RO122,681.0
97789,2021-12-05,RO122,431.0
97790,2021-12-12,RO122,393.0
97791,2021-12-19,RO122,597.0
97792,2021-12-26,RO122,183.0
97793,2022-01-02,RO122,139.0
97794,2022-01-09,RO122,1044.0
97795,2022-01-16,RO122,
97796,2022-01-23,RO122,
97797,2022-01-30,RO122,
97798,2020-01-19,RO123,
97799,2020-01-26,RO123,
97800,2020-02-02,RO123,
97801,2020-02-09,RO123,
97802,2020-02-16,RO123,
97803,2020-02-23,RO123,
97804,2020-03-01,RO123,
97805,2020-03-08,RO123,
97806,2020-03-15,RO123,
97807,2020-03-22,RO123,
97808,2020-03-29,RO123,
97809,2020-04-05,RO123,
97810,2020-04-12,RO123,
97811,2020-04-19,RO123,31.0
97812,2020-04-26,RO123,29.0
97813,2020-05-03,RO123,21.0
97814,2020-05-10,RO123,25.0
97815,2020-05-17,RO123,9.0
97816,2020-05-24,RO123,2.0
97817,2020-05-31,RO123,1.0
97818,2020-06-07,RO123,1.0
97819,2020-06-14,RO123,12.0
97820,2020-06-21,RO123,19.0
97821,2020-06-28,RO123,15.0
97822,2020-07-05,RO123,22.0
97823,2020-07-12,RO123,30.0
97824,2020-07-19,RO123,30.0
97825,2020-07-26,RO123,39.0
97826,2020-08-02,RO123,52.0
97827,2020-08-09,RO123,85.0
97828,2020-08-16,RO123,74.0
97829,2020-08-23,RO123,76.0
97830,2020-08-30,RO123,67.0
97831,2020-09-06,RO123,92.0
97832,2020-09-13,RO123,111.0
97833,2020-09-20,RO123,120.0
97834,2020-09-27,RO123,92.0
97835,2020-10-04,RO123,146.0
97836,2020-10-11,RO123,153.0
97837,2020-10-18,RO123,236.0
97838,2020-10-25,RO123,248.0
97839,2020-11-01,RO123,383.0
97840,2020-11-08,RO123,452.0
97841,2020-11-15,RO123,467.0
97842,2020-11-22,RO123,480.0
97843,2020-11-29,RO123,434.0
97844,2020-12-06,RO123,255.0
97845,2020-12-13,RO123,246.0
97846,2020-12-20,RO123,154.0
97847,2020-12-27,RO123,116.0
97848,2021-01-03,RO123,114.0
97849,2021-01-10,RO123,184.0
97850,2021-01-17,RO123,134.0
97851,2021-01-24,RO123,88.0
97852,2021-01-31,RO123,94.0
97853,2021-02-07,RO123,106.0
97854,2021-02-14,RO123,89.0
97855,2021-02-21,RO123,95.0
97856,2021-02-28,RO123,104.0
97857,2021-03-07,RO123,123.0
97858,2021-03-14,RO123,187.0
97859,2021-03-21,RO123,251.0
97860,2021-03-28,RO123,370.0
97861,2021-04-04,RO123,306.0
97862,2021-04-11,RO123,396.0
97863,2021-04-18,RO123,293.0
97864,2021-04-25,RO123,231.0
97865,2021-05-02,RO123,161.0
97866,2021-05-09,RO123,72.0
97867,2021-05-16,RO123,129.0
97868,2021-05-23,RO123,39.0
97869,2021-05-30,RO123,21.0
97870,2021-06-06,RO123,10.0
97871,2021-06-13,RO123,15.0
97872,2021-06-20,RO123,6.0
97873,2021-06-27,RO123,1.0
97874,2021-07-04,RO123,1.0
97875,2021-07-11,RO123,0.0
97876,2021-07-18,RO123,0.0
97877,2021-07-25,RO123,1.0
97878,2021-08-01,RO123,9.0
97879,2021-08-08,RO123,0.0
97880,2021-08-15,RO123,8.0
97881,2021-08-22,RO123,8.0
97882,2021-08-29,RO123,6.0
97883,2021-09-05,RO123,19.0
97884,2021-09-12,RO123,39.0
97885,2021-09-19,RO123,108.0
97886,2021-09-26,RO123,174.0
97887,2021-10-03,RO123,243.0
97888,2021-10-10,RO123,354.0
97889,2021-10-17,RO123,543.0
97890,2021-10-24,RO123,607.0
97891,2021-10-31,RO123,697.0
97892,2021-11-07,RO123,346.0
97893,2021-11-14,RO123,556.0
97894,2021-11-21,RO123,296.0
97895,2021-11-28,RO123,278.0
97896,2021-12-05,RO123,137.0
97897,2021-12-12,RO123,107.0
97898,2021-12-19,RO123,99.0
97899,2021-12-26,RO123,71.0
97900,2022-01-02,RO123,14.0
97901,2022-01-09,RO123,101.0
97902,2022-01-16,RO123,
97903,2022-01-23,RO123,
97904,2022-01-30,RO123,
97905,2020-01-19,RO124,
97906,2020-01-26,RO124,
97907,2020-02-02,RO124,
97908,2020-02-09,RO124,
97909,2020-02-16,RO124,
97910,2020-02-23,RO124,
97911,2020-03-01,RO124,
97912,2020-03-08,RO124,
97913,2020-03-15,RO124,
97914,2020-03-22,RO124,
97915,2020-03-29,RO124,
97916,2020-04-05,RO124,
97917,2020-04-12,RO124,
97918,2020-04-19,RO124,7.0
97919,2020-04-26,RO124,6.0
97920,2020-05-03,RO124,7.0
97921,2020-05-10,RO124,5.0
97922,2020-05-17,RO124,39.0
97923,2020-05-24,RO124,52.0
97924,2020-05-31,RO124,19.0
97925,2020-06-07,RO124,38.0
97926,2020-06-14,RO124,33.0
97927,2020-06-21,RO124,65.0
97928,2020-06-28,RO124,43.0
97929,2020-07-05,RO124,28.0
97930,2020-07-12,RO124,39.0
97931,2020-07-19,RO124,41.0
97932,2020-07-26,RO124,39.0
97933,2020-08-02,RO124,83.0
97934,2020-08-09,RO124,62.0
97935,2020-08-16,RO124,26.0
97936,2020-08-23,RO124,31.0
97937,2020-08-30,RO124,38.0
97938,2020-09-06,RO124,71.0
97939,2020-09-13,RO124,44.0
97940,2020-09-20,RO124,69.0
97941,2020-09-27,RO124,77.0
97942,2020-10-04,RO124,134.0
97943,2020-10-11,RO124,267.0
97944,2020-10-18,RO124,590.0
97945,2020-10-25,RO124,625.0
97946,2020-11-01,RO124,528.0
97947,2020-11-08,RO124,525.0
97948,2020-11-15,RO124,405.0
97949,2020-11-22,RO124,330.0
97950,2020-11-29,RO124,288.0
97951,2020-12-06,RO124,177.0
97952,2020-12-13,RO124,170.0
97953,2020-12-20,RO124,165.0
97954,2020-12-27,RO124,98.0
97955,2021-01-03,RO124,79.0
97956,2021-01-10,RO124,129.0
97957,2021-01-17,RO124,119.0
97958,2021-01-24,RO124,105.0
97959,2021-01-31,RO124,115.0
97960,2021-02-07,RO124,106.0
97961,2021-02-14,RO124,98.0
97962,2021-02-21,RO124,86.0
97963,2021-02-28,RO124,147.0
97964,2021-03-07,RO124,133.0
97965,2021-03-14,RO124,153.0
97966,2021-03-21,RO124,201.0
97967,2021-03-28,RO124,205.0
97968,2021-04-04,RO124,222.0
97969,2021-04-11,RO124,237.0
97970,2021-04-18,RO124,228.0
97971,2021-04-25,RO124,215.0
97972,2021-05-02,RO124,122.0
97973,2021-05-09,RO124,152.0
97974,2021-05-16,RO124,80.0
97975,2021-05-23,RO124,33.0
97976,2021-05-30,RO124,28.0
97977,2021-06-06,RO124,9.0
97978,2021-06-13,RO124,13.0
97979,2021-06-20,RO124,7.0
97980,2021-06-27,RO124,2.0
97981,2021-07-04,RO124,1.0
97982,2021-07-11,RO124,3.0
97983,2021-07-18,RO124,3.0
97984,2021-07-25,RO124,5.0
97985,2021-08-01,RO124,2.0
97986,2021-08-08,RO124,4.0
97987,2021-08-15,RO124,3.0
97988,2021-08-22,RO124,19.0
97989,2021-08-29,RO124,27.0
97990,2021-09-05,RO124,34.0
97991,2021-09-12,RO124,76.0
97992,2021-09-19,RO124,148.0
97993,2021-09-26,RO124,226.0
97994,2021-10-03,RO124,324.0
97995,2021-10-10,RO124,610.0
97996,2021-10-17,RO124,818.0
97997,2021-10-24,RO124,978.0
97998,2021-10-31,RO124,921.0
97999,2021-11-07,RO124,612.0
98000,2021-11-14,RO124,418.0
98001,2021-11-21,RO124,219.0
98002,2021-11-28,RO124,130.0
98003,2021-12-05,RO124,75.0
98004,2021-12-12,RO124,90.0
98005,2021-12-19,RO124,86.0
98006,2021-12-26,RO124,40.0
98007,2022-01-02,RO124,48.0
98008,2022-01-09,RO124,286.0
98009,2022-01-16,RO124,
98010,2022-01-23,RO124,
98011,2022-01-30,RO124,
98012,2020-01-19,RO125,
98013,2020-01-26,RO125,
98014,2020-02-02,RO125,
98015,2020-02-09,RO125,
98016,2020-02-16,RO125,
98017,2020-02-23,RO125,
98018,2020-03-01,RO125,
98019,2020-03-08,RO125,
98020,2020-03-15,RO125,
98021,2020-03-22,RO125,
98022,2020-03-29,RO125,
98023,2020-04-05,RO125,
98024,2020-04-12,RO125,
98025,2020-04-19,RO125,18.0
98026,2020-04-26,RO125,121.0
98027,2020-05-03,RO125,98.0
98028,2020-05-10,RO125,111.0
98029,2020-05-17,RO125,54.0
98030,2020-05-24,RO125,9.0
98031,2020-05-31,RO125,19.0
98032,2020-06-07,RO125,9.0
98033,2020-06-14,RO125,11.0
98034,2020-06-21,RO125,17.0
98035,2020-06-28,RO125,15.0
98036,2020-07-05,RO125,30.0
98037,2020-07-12,RO125,48.0
98038,2020-07-19,RO125,50.0
98039,2020-07-26,RO125,54.0
98040,2020-08-02,RO125,84.0
98041,2020-08-09,RO125,84.0
98042,2020-08-16,RO125,102.0
98043,2020-08-23,RO125,89.0
98044,2020-08-30,RO125,125.0
98045,2020-09-06,RO125,99.0
98046,2020-09-13,RO125,88.0
98047,2020-09-20,RO125,69.0
98048,2020-09-27,RO125,129.0
98049,2020-10-04,RO125,225.0
98050,2020-10-11,RO125,407.0
98051,2020-10-18,RO125,754.0
98052,2020-10-25,RO125,1022.0
98053,2020-11-01,RO125,1338.0
98054,2020-11-08,RO125,1599.0
98055,2020-11-15,RO125,1945.0
98056,2020-11-22,RO125,1753.0
98057,2020-11-29,RO125,1171.0
98058,2020-12-06,RO125,848.0
98059,2020-12-13,RO125,861.0
98060,2020-12-20,RO125,665.0
98061,2020-12-27,RO125,381.0
98062,2021-01-03,RO125,420.0
98063,2021-01-10,RO125,477.0
98064,2021-01-17,RO125,358.0
98065,2021-01-24,RO125,347.0
98066,2021-01-31,RO125,344.0
98067,2021-02-07,RO125,407.0
98068,2021-02-14,RO125,285.0
98069,2021-02-21,RO125,301.0
98070,2021-02-28,RO125,274.0
98071,2021-03-07,RO125,338.0
98072,2021-03-14,RO125,452.0
98073,2021-03-21,RO125,646.0
98074,2021-03-28,RO125,734.0
98075,2021-04-04,RO125,755.0
98076,2021-04-11,RO125,843.0
98077,2021-04-18,RO125,669.0
98078,2021-04-25,RO125,521.0
98079,2021-05-02,RO125,414.0
98080,2021-05-09,RO125,256.0
98081,2021-05-16,RO125,165.0
98082,2021-05-23,RO125,92.0
98083,2021-05-30,RO125,35.0
98084,2021-06-06,RO125,40.0
98085,2021-06-13,RO125,19.0
98086,2021-06-20,RO125,19.0
98087,2021-06-27,RO125,12.0
98088,2021-07-04,RO125,6.0
98089,2021-07-11,RO125,2.0
98090,2021-07-18,RO125,6.0
98091,2021-07-25,RO125,6.0
98092,2021-08-01,RO125,12.0
98093,2021-08-08,RO125,15.0
98094,2021-08-15,RO125,23.0
98095,2021-08-22,RO125,41.0
98096,2021-08-29,RO125,55.0
98097,2021-09-05,RO125,102.0
98098,2021-09-12,RO125,182.0
98099,2021-09-19,RO125,365.0
98100,2021-09-26,RO125,548.0
98101,2021-10-03,RO125,855.0
98102,2021-10-10,RO125,1558.0
98103,2021-10-17,RO125,1935.0
98104,2021-10-24,RO125,2676.0
98105,2021-10-31,RO125,2472.0
98106,2021-11-07,RO125,1890.0
98107,2021-11-14,RO125,1215.0
98108,2021-11-21,RO125,724.0
98109,2021-11-28,RO125,565.0
98110,2021-12-05,RO125,302.0
98111,2021-12-12,RO125,267.0
98112,2021-12-19,RO125,298.0
98113,2021-12-26,RO125,90.0
98114,2022-01-02,RO125,92.0
98115,2022-01-09,RO125,379.0
98116,2022-01-16,RO125,
98117,2022-01-23,RO125,
98118,2022-01-30,RO125,
98119,2020-01-19,RO126,
98120,2020-01-26,RO126,
98121,2020-02-02,RO126,
98122,2020-02-09,RO126,
98123,2020-02-16,RO126,
98124,2020-02-23,RO126,
98125,2020-03-01,RO126,
98126,2020-03-08,RO126,
98127,2020-03-15,RO126,
98128,2020-03-22,RO126,
98129,2020-03-29,RO126,
98130,2020-04-05,RO126,
98131,2020-04-12,RO126,
98132,2020-04-19,RO126,41.0
98133,2020-04-26,RO126,72.0
98134,2020-05-03,RO126,114.0
98135,2020-05-10,RO126,54.0
98136,2020-05-17,RO126,45.0
98137,2020-05-24,RO126,32.0
98138,2020-05-31,RO126,21.0
98139,2020-06-07,RO126,6.0
98140,2020-06-14,RO126,35.0
98141,2020-06-21,RO126,40.0
98142,2020-06-28,RO126,59.0
98143,2020-07-05,RO126,29.0
98144,2020-07-12,RO126,26.0
98145,2020-07-19,RO126,64.0
98146,2020-07-26,RO126,93.0
98147,2020-08-02,RO126,72.0
98148,2020-08-09,RO126,144.0
98149,2020-08-16,RO126,125.0
98150,2020-08-23,RO126,110.0
98151,2020-08-30,RO126,130.0
98152,2020-09-06,RO126,139.0
98153,2020-09-13,RO126,194.0
98154,2020-09-20,RO126,182.0
98155,2020-09-27,RO126,155.0
98156,2020-10-04,RO126,267.0
98157,2020-10-11,RO126,530.0
98158,2020-10-18,RO126,683.0
98159,2020-10-25,RO126,762.0
98160,2020-11-01,RO126,1312.0
98161,2020-11-08,RO126,2167.0
98162,2020-11-15,RO126,2532.0
98163,2020-11-22,RO126,2069.0
98164,2020-11-29,RO126,1553.0
98165,2020-12-06,RO126,909.0
98166,2020-12-13,RO126,886.0
98167,2020-12-20,RO126,575.0
98168,2020-12-27,RO126,355.0
